Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-08-24 00:00:00+07:00,5611.757286718132,5647.162695467142,5558.6491735946165,5589.62890625,66882500,0.0,0.0
2020-08-25 00:00:00+07:00,5594.054656814611,5647.162770645129,5580.777628356981,5633.8857421875,49211000,0.0,0.0
2020-08-26 00:00:00+07:00,5651.588409327558,5656.014085450759,5580.777591356344,5611.75732421875,42983000,0.0,0.0
2020-08-27 00:00:00+07:00,5633.885796934185,5841.892578125,5611.757415956439,5841.892578125,68326000,0.0,0.0
2020-08-28 00:00:00+07:00,5806.486913010008,5841.8923210161665,5686.993660989223,5748.953125,52292500,0.0,0.0
2020-08-31 00:00:00+07:00,5753.37906187749,5788.784471489043,5554.2236328125,5554.2236328125,97032000,0.0,0.0
2020-09-01 00:00:00+07:00,5558.649563842025,5771.08203125,5523.244152607363,5771.08203125,67446000,0.0,0.0
2020-09-02 00:00:00+07:00,5771.082204254079,5806.487616550116,5633.886231606934,5695.845703125,66065000,0.0,0.0
2020-09-03 00:00:00+07:00,5722.400144981972,5753.3798828125,5576.352809495193,5753.3798828125,68208500,0.0,0.0
2020-09-04 00:00:00+07:00,5709.123049170993,5709.123049170993,5545.373008225779,5647.16357421875,80613500,0.0,0.0
2020-09-07 00:00:00+07:00,5607.331466832613,5629.4598467332935,5487.8382153689345,5563.07470703125,64249500,0.0,0.0
2020-09-08 00:00:00+07:00,5563.075266993883,5629.460413378059,5563.075266993883,5607.33203125,39649000,0.0,0.0
2020-09-09 00:00:00+07:00,5576.352363140512,5594.055069055244,5496.690186524219,5527.669921875,49285000,0.0,0.0
2020-09-10 00:00:00+07:00,5505.541190431369,5505.541190431369,5142.6357421875,5142.6357421875,175735000,0.0,0.0
2020-09-11 00:00:00+07:00,5133.784911489204,5288.683594163447,4974.460552167126,5226.72412109375,403032500,0.0,0.0
2020-09-14 00:00:00+07:00,5310.812080320248,5412.602645193053,5297.535050119447,5355.06884765625,138115000,0.0,0.0
2020-09-15 00:00:00+07:00,5346.216923528157,5399.325038662542,5186.892578125,5186.892578125,170087000,0.0,0.0
2020-09-16 00:00:00+07:00,5186.89370754076,5195.7450619904885,5085.103131368885,5089.52880859375,158565500,0.0,0.0
2020-09-17 00:00:00+07:00,5089.527936814455,5182.4671426171535,5014.291436878937,5093.95361328125,138796000,0.0,0.0
2020-09-18 00:00:00+07:00,5045.271486109569,5076.251223304979,4930.203890812333,4983.31201171875,316912000,0.0,0.0
2020-09-21 00:00:00+07:00,4992.16333073149,5076.251188252676,4952.332240326717,4961.18359375,112443000,0.0,0.0
2020-09-22 00:00:00+07:00,4885.945785550459,4925.776865323968,4806.28362600344,4823.986328125,163442500,0.0,0.0
2020-09-23 00:00:00+07:00,4823.987479422116,4943.480747261013,4801.859096488987,4872.669921875,100517000,0.0,0.0
2020-09-24 00:00:00+07:00,4806.284981383436,4899.22419373063,4770.879567155935,4819.56201171875,88618500,0.0,0.0
2020-09-25 00:00:00+07:00,4850.542255041221,4978.886895001253,4832.839546081216,4965.60986328125,100705000,0.0,0.0
2020-09-28 00:00:00+07:00,5001.013756870467,5040.844839889789,4868.243480139392,4881.5205078125,93522000,0.0,0.0
2020-09-29 00:00:00+07:00,4934.629394087761,4987.73751312727,4832.838832595367,4872.669921875,117778500,0.0,0.0
2020-09-30 00:00:00+07:00,4925.778219413053,4925.778219413053,4797.43359375,4797.43359375,107377000,0.0,0.0
2020-10-01 00:00:00+07:00,4854.96711289904,4930.20361328125,4850.54143640597,4930.20361328125,56893000,0.0,0.0
2020-10-02 00:00:00+07:00,4921.352364327884,4925.77804091451,4815.1361262488645,4872.669921875,66848000,0.0,0.0
2020-10-05 00:00:00+07:00,4881.520613076031,4921.351696954257,4832.838177224864,4885.9462890625,58291000,0.0,0.0
2020-10-06 00:00:00+07:00,4983.311527720669,5058.548025030838,4956.7574698464905,5045.27099609375,141955500,0.0,0.0
2020-10-07 00:00:00+07:00,4956.7576428105995,5093.95361328125,4939.054936943418,5093.95361328125,89937500,0.0,0.0
2020-10-08 00:00:00+07:00,5124.933384245242,5133.784737240484,5054.122560283305,5116.08203125,77384500,0.0,0.0
2020-10-09 00:00:00+07:00,5089.52738179789,5111.65576171875,5062.973325892857,5111.65576171875,54250500,0.0,0.0
2020-10-12 00:00:00+07:00,5169.189768360376,5200.169501561166,5160.338416017293,5182.466796875,82918500,0.0,0.0
2020-10-13 00:00:00+07:00,5169.189768360376,5186.892473046541,5107.230301958796,5182.466796875,48250500,0.0,0.0
2020-10-14 00:00:00+07:00,5169.189737817796,5222.2978515625,5142.635680945445,5222.2978515625,83117500,0.0,0.0
2020-10-15 00:00:00+07:00,5200.169495209188,5204.595171375325,5098.378943388073,5120.50732421875,82067000,0.0,0.0
2020-10-16 00:00:00+07:00,5120.507777320014,5124.933453877767,5071.825335184733,5098.37939453125,89051500,0.0,0.0
2020-10-19 00:00:00+07:00,5089.527567200741,5222.2978515625,5054.122158037606,5222.2978515625,56871500,0.0,0.0
2020-10-20 00:00:00+07:00,5204.59510255168,5204.59510255168,5120.507256507051,5138.2099609375,74995500,0.0,0.0
2020-10-21 00:00:00+07:00,5186.892855211938,5191.318531709559,5071.825266273789,5116.08203125,77944000,0.0,0.0
2020-10-22 00:00:00+07:00,5080.675584253771,5133.78369140625,5049.6958550814925,5133.78369140625,96872500,0.0,0.0
2020-10-23 00:00:00+07:00,5169.189937175043,5169.189937175043,5089.527763485702,5107.23046875,66328000,0.0,0.0
2020-10-26 00:00:00+07:00,5067.398869521846,5164.763738630562,5067.398869521846,5147.06103515625,70452500,0.0,0.0
2020-10-27 00:00:00+07:00,5147.061486753158,5160.338515523802,5093.95337167058,5124.93310546875,89482000,0.0,0.0
2020-11-02 00:00:00+07:00,5098.378704896907,5155.912492365362,5062.973297224013,5151.48681640625,151006500,0.0,0.0
2020-11-03 00:00:00+07:00,5169.190013529287,5217.8724537251965,5164.764337147841,5213.44677734375,78152000,0.0,0.0
2020-11-04 00:00:00+07:00,5222.297631752041,5257.703039424936,5120.507084692467,5151.48681640625,78626000,0.0,0.0
2020-11-05 00:00:00+07:00,5222.298208841464,5470.136089939025,5222.298208841464,5443.58203125,161090000,0.0,0.0
2020-11-06 00:00:00+07:00,5452.43359375,5576.3525390625,5363.920061383928,5576.3525390625,137303500,0.0,0.0
2020-11-09 00:00:00+07:00,5576.3517349716585,5664.8652545743835,5501.115243309343,5563.07470703125,82739500,0.0,0.0
2020-11-10 00:00:00+07:00,5660.439775254991,5841.892496744791,5647.162746853298,5735.67626953125,191073500,0.0,0.0
2020-11-11 00:00:00+07:00,5788.7841796875,5810.912559579271,5735.676067947247,5788.7841796875,131383500,0.0,0.0
2020-11-12 00:00:00+07:00,5673.716519269616,5748.953009774751,5669.290843357549,5682.56787109375,83082500,0.0,0.0
2020-11-13 00:00:00+07:00,5682.567726672535,5709.12178147007,5594.054210680752,5656.013671875,82374500,0.0,0.0
2020-11-16 00:00:00+07:00,5740.1019456651475,5740.1019456651475,5651.588422987196,5735.67626953125,54905000,0.0,0.0
2020-11-17 00:00:00+07:00,5753.3794653506675,5810.913260004174,5744.5281123270515,5797.63623046875,119784000,0.0,0.0
2020-11-18 00:00:00+07:00,5797.635674556459,5819.764054993698,5788.7843223815635,5815.33837890625,99789000,0.0,0.0
2020-11-19 00:00:00+07:00,5771.081588364513,5877.297813917234,5766.655912299816,5855.16943359375,147346500,0.0,0.0
2020-11-20 00:00:00+07:00,5877.297987689394,5886.149340080492,5797.635816169508,5841.892578125,68468500,0.0,0.0
2020-11-23 00:00:00+07:00,5841.892578125,5850.743930516099,5797.635816169508,5841.892578125,75265500,0.0,0.0
2020-11-24 00:00:00+07:00,5841.892820592155,5841.892820592155,5793.2103804205535,5810.9130859375,72349500,0.0,0.0
2020-11-25 00:00:00+07:00,5824.190286478646,5828.615962988129,5647.1632260993565,5673.71728515625,170140500,0.0,0.0
2020-11-26 00:00:00+07:00,5620.608690049913,5744.527621799045,5576.3519287109375,5735.67626953125,64339000,0.0,0.0
2020-11-27 00:00:00+07:00,5735.6767203406425,5744.528073304131,5647.163190705756,5651.5888671875,87361500,0.0,0.0
2020-11-30 00:00:00+07:00,5651.588503238946,5664.86553182917,5430.3046934018685,5492.26416015625,393091500,0.0,0.0
2020-12-01 00:00:00+07:00,5505.540797253714,5695.844860181294,5505.540797253714,5660.439453125,114563500,0.0,0.0
2020-12-02 00:00:00+07:00,5717.973422359496,5740.101802476986,5611.757197795542,5709.1220703125,93897500,0.0,0.0
2020-12-03 00:00:00+07:00,5753.379533608262,5775.507916429832,5686.994385143551,5717.97412109375,98210000,0.0,0.0
2020-12-04 00:00:00+07:00,5717.973133069249,5722.398808868838,5629.459617077465,5656.013671875,64995500,0.0,0.0
2020-12-07 00:00:00+07:00,5753.379325632669,5824.190148101994,5735.676620015338,5771.08203125,96636000,0.0,0.0
2020-12-08 00:00:00+07:00,5771.081399268105,5771.081399268105,5686.993556794107,5744.52734375,70561500,19.6,0.0
2020-12-10 00:00:00+07:00,5850.71031294558,5859.588477305133,5806.319491147814,5837.39306640625,151420500,0.0,0.0
2020-12-11 00:00:00+07:00,5859.588147271715,6019.395096742762,5855.149065341963,5979.443359375,214160000,0.0,0.0
2020-12-14 00:00:00+07:00,6037.151874083578,6063.786367645711,6032.712791823222,6054.908203125,179785500,0.0,0.0
2020-12-15 00:00:00+07:00,6063.787567453286,6125.934731394975,5864.028826212146,6028.27490234375,164024500,0.0,0.0
2020-12-16 00:00:00+07:00,6090.421221616456,6170.32470703125,6072.66489152428,6170.32470703125,138674000,0.0,0.0
2020-12-17 00:00:00+07:00,6183.641818771967,6214.715395750721,6054.908428431417,6157.00732421875,91920000,0.0,0.0
2020-12-18 00:00:00+07:00,6157.00757410386,6157.00757410386,5997.200600298714,6037.15234375,147238500,0.0,0.0
2020-12-21 00:00:00+07:00,6117.05610301519,6117.05610301519,6037.152612554904,6063.787109375,93692500,0.0,0.0
2020-12-22 00:00:00+07:00,5983.88340149153,6054.908723764427,5957.248905639194,5961.68798828125,61790500,0.0,0.0
2020-12-23 00:00:00+07:00,6130.372886776835,6130.372886776835,5877.345186164033,5970.56591796875,76948000,0.0,0.0
2020-12-28 00:00:00+07:00,6028.274161279729,6054.908656837666,5912.858013862002,6019.39599609375,60234000,0.0,0.0
2020-12-29 00:00:00+07:00,6014.957756273674,6046.031338778409,5983.884173768939,6006.07958984375,34212500,0.0,0.0
2020-12-30 00:00:00+07:00,6037.151582117799,6037.151582117799,5948.369941204302,6010.51708984375,52675500,0.0,0.0
2021-01-04 00:00:00+07:00,6037.152009418434,6085.981915376966,5966.12669166057,6068.2255859375,47937000,0.0,0.0
2021-01-05 00:00:00+07:00,6090.421340576516,6294.619140625,6081.5431753570165,6294.619140625,104831000,0.0,0.0
2021-01-06 00:00:00+07:00,6259.106476950594,6281.301889989426,6108.177668286537,6165.8857421875,89753500,0.0,0.0
2021-01-07 00:00:00+07:00,6214.715668184674,6259.106494385992,6134.812181022299,6183.64208984375,71360000,0.0,0.0
2021-01-08 00:00:00+07:00,6245.789197556516,6285.740940824468,6192.520206532579,6259.1064453125,75033500,0.0,0.0
2021-01-11 00:00:00+07:00,6347.887989145464,6534.329454560926,6343.448906635573,6521.01220703125,169034500,0.0,0.0
2021-01-12 00:00:00+07:00,6521.012165090891,6552.085742460283,6356.76611328125,6356.76611328125,95235000,0.0,0.0
2021-01-13 00:00:00+07:00,6432.230479379718,6458.864974118351,6276.862593404362,6321.25341796875,76581500,0.0,0.0
2021-01-14 00:00:00+07:00,6259.106664413061,6294.619326338809,6210.276754265157,6232.47216796875,89319500,0.0,0.0
2021-01-15 00:00:00+07:00,6299.05847826148,6303.497561050952,6072.665255998382,6174.76416015625,89853500,0.0,0.0
2021-01-18 00:00:00+07:00,6174.763696906271,6325.692500425189,6077.10388286462,6321.25341796875,86343000,0.0,0.0
2021-01-19 00:00:00+07:00,6321.253518102537,6321.253518102537,6219.154619987117,6299.05810546875,73777000,0.0,0.0
2021-01-20 00:00:00+07:00,6361.205260843354,6476.621406539046,6276.862692834963,6299.05810546875,107216000,0.0,0.0
2021-01-21 00:00:00+07:00,6463.30414090106,6481.06047095848,6267.984510269434,6281.3017578125,66428000,0.0,0.0
2021-01-22 00:00:00+07:00,6281.301640224995,6356.7660415563205,6281.301640224995,6285.74072265625,80829000,0.0,0.0
2021-01-25 00:00:00+07:00,6392.278784648188,6392.278784648188,6214.7154850746265,6245.7890625,76836500,0.0,0.0
2021-01-26 00:00:00+07:00,6174.7634241546,6214.7151644978,6054.908203125,6054.908203125,98658000,0.0,0.0
2021-01-27 00:00:00+07:00,6054.9094011759025,6152.569230227126,5952.810488985986,6028.27490234375,97920000,0.0,0.0
2021-01-28 00:00:00+07:00,6028.274263332201,6148.1294953719425,6028.274263332201,6125.93408203125,104627000,0.0,0.0
2021-01-29 00:00:00+07:00,6125.933462289663,6214.715106670673,6001.63916015625,6001.63916015625,132762500,0.0,0.0
2021-02-01 00:00:00+07:00,6001.6392160007335,6143.689848332111,5855.149501409,6054.908203125,113129000,0.0,0.0
2021-02-02 00:00:00+07:00,6183.642069738052,6196.959317555147,6037.15234375,6037.15234375,86741000,0.0,0.0
2021-02-03 00:00:00+07:00,6214.715544871795,6214.715544871795,6059.34765625,6059.34765625,67291000,0.0,0.0
2021-02-04 00:00:00+07:00,6143.690004444748,6214.715322415208,6068.225604101135,6085.98193359375,80950500,0.0,0.0
2021-02-05 00:00:00+07:00,6099.298749745797,6170.324062697713,6085.981503567313,6139.25048828125,51602000,0.0,0.0
2021-02-08 00:00:00+07:00,6259.106081923997,6263.545164251603,6108.177282785405,6143.68994140625,45604000,0.0,0.0
2021-02-09 00:00:00+07:00,6214.715803523461,6241.350299824275,6174.764059072238,6196.95947265625,75574000,0.0,0.0
2021-02-10 00:00:00+07:00,6259.106081923997,6259.106081923997,6125.933612095827,6143.68994140625,44984500,0.0,0.0
2021-02-11 00:00:00+07:00,6201.398470146712,6201.398470146712,6072.665073128634,6108.177734375,36926000,0.0,0.0
2021-02-15 00:00:00+07:00,6063.786839384191,6117.055830652574,5966.127022058824,6037.15234375,83922000,0.0,0.0
2021-02-16 00:00:00+07:00,6108.1768169128245,6165.884882770285,6063.785997022469,6161.44580078125,47221000,0.0,0.0
2021-02-17 00:00:00+07:00,6117.055916694972,6179.203074048913,6081.543255349864,6125.93408203125,66011500,0.0,0.0
2021-02-18 00:00:00+07:00,6081.54224375928,6125.933063056793,5979.443359375,5979.443359375,91204000,0.0,0.0
2021-02-19 00:00:00+07:00,6019.395913461539,6081.543068910257,6001.639583333334,6059.34765625,70487500,0.0,0.0
2021-02-22 00:00:00+07:00,6125.934731394975,6161.447396504511,6028.27490234375,6028.27490234375,68913000,0.0,0.0
2021-02-23 00:00:00+07:00,6054.908573717949,6077.103986378205,6014.956830929487,6059.34765625,58360000,0.0,0.0
2021-02-24 00:00:00+07:00,6059.347567306575,6068.2257322403575,5970.56591796875,5970.56591796875,71869000,0.0,0.0
2021-02-25 00:00:00+07:00,5983.883638317952,6010.518135224413,5930.6146445050335,5952.81005859375,78688000,0.0,0.0
2021-02-26 00:00:00+07:00,5952.809452790262,6046.030182476015,5899.540464398403,5957.24853515625,173631500,0.0,0.0
2021-03-01 00:00:00+07:00,6063.787399086231,6254.66796875,6037.152900993612,6254.66796875,205539000,0.0,0.0
2021-03-02 00:00:00+07:00,6321.253446854954,6356.766106668746,6214.715467413578,6228.03271484375,81446500,0.0,0.0
2021-03-03 00:00:00+07:00,6272.4229101562505,6290.17923828125,6214.71484375,6214.71484375,84470000,0.0,0.0
2021-03-04 00:00:00+07:00,6130.372505914597,6214.715067545573,5966.12646484375,5966.12646484375,120802500,0.0,0.0
2021-03-05 00:00:00+07:00,5966.127022058824,6148.129408892463,5966.127022058824,6037.15234375,111871500,0.0,0.0
2021-03-08 00:00:00+07:00,6170.324245634533,6170.324245634533,5966.12646484375,5966.12646484375,90883000,0.0,0.0
2021-03-09 00:00:00+07:00,5948.371387975491,5961.688637351556,5859.589725468395,5864.02880859375,135582000,0.0,0.0
2021-03-10 00:00:00+07:00,5966.12730704698,5966.12730704698,5877.345650692114,5952.81005859375,50302000,0.0,0.0
2021-03-12 00:00:00+07:00,6103.739420572917,6108.178503787879,5961.688757694129,6006.07958984375,74328000,0.0,0.0
2021-03-15 00:00:00+07:00,6050.469347805702,6054.908430232558,5917.296875,5917.296875,57416000,0.0,0.0
2021-03-16 00:00:00+07:00,5957.2485804834905,5957.2485804834905,5877.345097287736,5881.7841796875,70755500,0.0,0.0
2021-03-17 00:00:00+07:00,5903.979455252458,5917.296702144005,5864.027714577818,5868.466796875,71474500,0.0,0.0
2021-03-18 00:00:00+07:00,5877.345650692114,5966.12730704698,5868.467485056627,5952.81005859375,70067500,0.0,0.0
2021-03-19 00:00:00+07:00,6010.517324594351,6010.517324594351,5881.783940241887,6001.63916015625,125853000,0.0,0.0
2021-03-22 00:00:00+07:00,5895.102034554381,5930.6146974131425,5868.46753741031,5877.345703125,67523500,0.0,0.0
2021-03-23 00:00:00+07:00,5966.127189642041,5966.127189642041,5819.637459539223,5828.515625,127762500,0.0,0.0
2021-03-24 00:00:00+07:00,5784.124321410374,5815.197897964383,5699.781756478066,5717.5380859375,152050000,0.0,0.0
2021-03-25 00:00:00+07:00,5682.024627158556,5717.537281078297,5619.877482799009,5655.39013671875,119101500,0.0,0.0
2021-03-26 00:00:00+07:00,5655.391031457034,5721.977268091144,5593.2438772651985,5695.3427734375,134467500,0.0,0.0
2021-03-29 00:00:00+07:00,5690.904010508795,5784.124747030391,5646.51318359375,5646.51318359375,113370500,0.0,0.0
2021-03-30 00:00:00+07:00,5655.3905272673965,5730.854922058248,5655.3905272673965,5677.5859375,83115500,0.0,0.0
2021-03-31 00:00:00+07:00,5673.146675287862,5677.585757193408,5455.631661916105,5517.77880859375,223390500,0.0,0.0
2021-04-01 00:00:00+07:00,5517.779062343123,5566.608965549699,5464.510077026857,5526.6572265625,112286000,0.0,0.0
2021-04-05 00:00:00+07:00,5548.853808355758,5584.366472729234,5464.51123046875,5464.51123046875,73311500,0.0,0.0
2021-04-06 00:00:00+07:00,5446.75417712135,5477.827754333941,5397.924270072992,5473.388671875,80215000,0.0,0.0
2021-04-07 00:00:00+07:00,5464.50998046875,5571.047949218751,5446.75365234375,5548.8525390625,107908000,0.0,0.0
2021-04-08 00:00:00+07:00,5581.622478606358,5595.126403957825,5514.102851849022,5523.10546875,123697500,86.4,0.0
2021-04-09 00:00:00+07:00,5685.152157100554,5689.653465221774,5532.107680979083,5581.6220703125,116961000,0.0,0.0
2021-04-12 00:00:00+07:00,5667.147093820848,5667.147093820848,5455.585605806884,5460.0869140625,110411500,0.0,0.0
2021-04-13 00:00:00+07:00,5446.5833984375,5455.586015625,5383.565078125001,5401.5703125,119211500,0.0,0.0
2021-04-14 00:00:00+07:00,5496.098038820876,5676.150390625,5455.586259664949,5676.150390625,135519500,0.0,0.0
2021-04-15 00:00:00+07:00,5676.150097500747,5680.651406063395,5563.6173834345145,5653.6435546875,102686500,0.0,0.0
2021-04-16 00:00:00+07:00,5734.666950168078,5734.666950168078,5595.12638858628,5649.14208984375,79293500,0.0,0.0
2021-04-19 00:00:00+07:00,5649.1424219840255,5653.643730686802,5608.630643659041,5644.64111328125,47095000,0.0,0.0
2021-04-20 00:00:00+07:00,5581.622675671612,5626.635761765738,5568.118749843375,5613.1318359375,72721000,0.0,0.0
